name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.10.11,38.00000000,38.00000000
Adygea_Republic__Russia,XXX,2020.10.10,38.00000000,39.43606186
Adygea_Republic__Russia,XXX,2020.10.09,38.00000000,36.62518692
Adygea_Republic__Russia,XXX,2020.10.08,38.00000000,36.33192444
Adygea_Republic__Russia,XXX,2020.10.07,36.00000000,37.93842697
Adygea_Republic__Russia,XXX,2020.10.06,36.00000000,35.88209915
Adygea_Republic__Russia,XXX,2020.10.05,36.00000000,36.07271194
Adygea_Republic__Russia,XXX,2020.10.04,35.00000000,35.59184265
Adygea_Republic__Russia,XXX,2020.10.03,35.00000000,36.73673630
Adygea_Republic__Russia,XXX,2020.10.02,35.00000000,33.71705246
Adygea_Republic__Russia,XXX,2020.10.01,35.00000000,33.92415237
Adygea_Republic__Russia,XXX,2020.09.30,33.00000000,33.76259613
Adygea_Republic__Russia,XXX,2020.09.29,33.00000000,34.99708939
Adygea_Republic__Russia,XXX,2020.09.28,33.00000000,32.07065582
Adygea_Republic__Russia,XXX,2020.09.27,33.00000000,32.17951202
Adygea_Republic__Russia,XXX,2020.09.26,31.00000000,32.04384995
Adygea_Republic__Russia,XXX,2020.09.25,31.00000000,31.85927200
Adygea_Republic__Russia,XXX,2020.09.24,31.00000000,31.96729660
Adygea_Republic__Russia,XXX,2020.09.23,31.00000000,32.23595047
Adygea_Republic__Russia,XXX,2020.09.22,31.00000000,31.99270630
Adygea_Republic__Russia,XXX,2020.09.21,31.00000000,32.08017731
Adygea_Republic__Russia,XXX,2020.09.20,31.00000000,32.09130478
Adygea_Republic__Russia,XXX,2020.09.19,31.00000000,31.63270950
Adygea_Republic__Russia,XXX,2020.09.18,31.00000000,32.68629074
Adygea_Republic__Russia,XXX,2020.09.17,31.00000000,31.14988327
Adygea_Republic__Russia,XXX,2020.09.16,31.00000000,31.24322510
Adygea_Republic__Russia,XXX,2020.09.15,30.00000000,31.01297379
Adygea_Republic__Russia,XXX,2020.09.14,30.00000000,31.18754196
Adygea_Republic__Russia,XXX,2020.09.13,30.00000000,31.07197571
Adygea_Republic__Russia,XXX,2020.09.12,30.00000000,30.33617210
Adygea_Republic__Russia,XXX,2020.09.11,30.00000000,30.68391800
Adygea_Republic__Russia,XXX,2020.09.10,30.00000000,30.63267326
Adygea_Republic__Russia,XXX,2020.09.09,30.00000000,31.09039688
Adygea_Republic__Russia,XXX,2020.09.08,30.00000000,31.17573929
Adygea_Republic__Russia,XXX,2020.09.07,30.00000000,30.77902222
Adygea_Republic__Russia,XXX,2020.09.06,30.00000000,29.60233879
Adygea_Republic__Russia,XXX,2020.09.05,30.00000000,29.00000000
Adygea_Republic__Russia,XXX,2020.09.04,29.00000000,29.04758263
Adygea_Republic__Russia,XXX,2020.09.03,29.00000000,28.03391075
Adygea_Republic__Russia,XXX,2020.09.02,28.00000000,27.57675934
Adygea_Republic__Russia,XXX,2020.09.01,27.00000000,27.69231415
Adygea_Republic__Russia,XXX,2020.08.31,27.00000000,27.58064079
Adygea_Republic__Russia,XXX,2020.08.30,27.00000000,27.48869705
Adygea_Republic__Russia,XXX,2020.08.29,27.00000000,27.17584229
Adygea_Republic__Russia,XXX,2020.08.28,27.00000000,27.84318352
Adygea_Republic__Russia,XXX,2020.08.27,27.00000000,26.88826180
Adygea_Republic__Russia,XXX,2020.08.26,27.00000000,26.90372276
Adygea_Republic__Russia,XXX,2020.08.25,26.00000000,27.00523949
Adygea_Republic__Russia,XXX,2020.08.24,26.00000000,26.08110046
Adygea_Republic__Russia,XXX,2020.08.23,26.00000000,25.44740486
Adygea_Republic__Russia,XXX,2020.08.22,25.00000000,25.37829781
Adygea_Republic__Russia,XXX,2020.08.21,25.00000000,25.94151878
Adygea_Republic__Russia,XXX,2020.08.20,25.00000000,25.02125740
Adygea_Republic__Russia,XXX,2020.08.19,25.00000000,24.54531097
Adygea_Republic__Russia,XXX,2020.08.18,24.00000000,25.03328705
Adygea_Republic__Russia,XXX,2020.08.17,24.00000000,23.81427574
Adygea_Republic__Russia,XXX,2020.08.16,24.00000000,23.49894524
Adygea_Republic__Russia,XXX,2020.08.15,23.00000000,23.63051796
Adygea_Republic__Russia,XXX,2020.08.14,23.00000000,23.09619522
Adygea_Republic__Russia,XXX,2020.08.13,23.00000000,22.71647835
Adygea_Republic__Russia,XXX,2020.08.12,22.00000000,23.17228508
Adygea_Republic__Russia,XXX,2020.08.11,22.00000000,22.30701256
Adygea_Republic__Russia,XXX,2020.08.10,22.00000000,21.97833061
Adygea_Republic__Russia,XXX,2020.08.09,21.00000000,22.29900932
Adygea_Republic__Russia,XXX,2020.08.08,21.00000000,22.07081795
Adygea_Republic__Russia,XXX,2020.08.07,21.00000000,21.87665558
Adygea_Republic__Russia,XXX,2020.08.06,21.00000000,21.98899269
Adygea_Republic__Russia,XXX,2020.08.05,21.00000000,22.09836769
Adygea_Republic__Russia,XXX,2020.08.04,21.00000000,22.33195686
Adygea_Republic__Russia,XXX,2020.08.03,21.00000000,20.78800583
Adygea_Republic__Russia,XXX,2020.08.02,21.00000000,21.12256622
Adygea_Republic__Russia,XXX,2020.08.01,20.00000000,20.59325218
Adygea_Republic__Russia,XXX,2020.07.31,20.00000000,20.58646584
Adygea_Republic__Russia,XXX,2020.07.30,20.00000000,20.81287003
Adygea_Republic__Russia,XXX,2020.07.29,20.00000000,20.63489342
Adygea_Republic__Russia,XXX,2020.07.28,20.00000000,20.84709167
Adygea_Republic__Russia,XXX,2020.07.27,20.00000000,20.91274071
Adygea_Republic__Russia,XXX,2020.07.26,20.00000000,20.69240761
Adygea_Republic__Russia,XXX,2020.07.25,20.00000000,18.00000000
Adygea_Republic__Russia,XXX,2020.07.24,20.00000000,18.00000000
Adygea_Republic__Russia,XXX,2020.07.23,18.00000000,18.15954208
Adygea_Republic__Russia,XXX,2020.07.22,18.00000000,17.75407410
Adygea_Republic__Russia,XXX,2020.07.21,18.00000000,16.64879990
Adygea_Republic__Russia,XXX,2020.07.20,17.00000000,16.76398277
Adygea_Republic__Russia,XXX,2020.07.19,16.00000000,16.55701065
Adygea_Republic__Russia,XXX,2020.07.18,16.00000000,16.12001228
Adygea_Republic__Russia,XXX,2020.07.17,16.00000000,16.82670975
Adygea_Republic__Russia,XXX,2020.07.16,16.00000000,17.11596298
Adygea_Republic__Russia,XXX,2020.07.15,16.00000000,14.64902210
