name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.10.10,38.00000000,39.69764709
Adygea_Republic__Russia,XXX,2020.10.09,38.00000000,36.77915573
Adygea_Republic__Russia,XXX,2020.10.08,38.00000000,37.13114929
Adygea_Republic__Russia,XXX,2020.10.07,38.00000000,37.67372894
Adygea_Republic__Russia,XXX,2020.10.06,36.00000000,35.99642944
Adygea_Republic__Russia,XXX,2020.10.05,36.00000000,36.02179718
Adygea_Republic__Russia,XXX,2020.10.04,36.00000000,37.60793686
Adygea_Republic__Russia,XXX,2020.10.03,35.00000000,37.07100296
Adygea_Republic__Russia,XXX,2020.10.02,35.00000000,34.35559082
Adygea_Republic__Russia,XXX,2020.10.01,35.00000000,34.08642960
Adygea_Republic__Russia,XXX,2020.09.30,35.00000000,34.37184906
Adygea_Republic__Russia,XXX,2020.09.29,33.00000000,35.73111725
Adygea_Republic__Russia,XXX,2020.09.28,33.00000000,32.64224243
Adygea_Republic__Russia,XXX,2020.09.27,33.00000000,32.57016754
Adygea_Republic__Russia,XXX,2020.09.26,33.00000000,32.30499268
Adygea_Republic__Russia,XXX,2020.09.25,31.00000000,31.77372742
Adygea_Republic__Russia,XXX,2020.09.24,31.00000000,32.19660187
Adygea_Republic__Russia,XXX,2020.09.23,31.00000000,32.46009827
Adygea_Republic__Russia,XXX,2020.09.22,31.00000000,32.74622345
Adygea_Republic__Russia,XXX,2020.09.21,31.00000000,31.98218536
Adygea_Republic__Russia,XXX,2020.09.20,31.00000000,32.18070221
Adygea_Republic__Russia,XXX,2020.09.19,31.00000000,32.41951752
Adygea_Republic__Russia,XXX,2020.09.18,31.00000000,32.78812027
Adygea_Republic__Russia,XXX,2020.09.17,31.00000000,31.37119675
Adygea_Republic__Russia,XXX,2020.09.16,31.00000000,31.07007217
Adygea_Republic__Russia,XXX,2020.09.15,31.00000000,31.59806442
Adygea_Republic__Russia,XXX,2020.09.14,30.00000000,31.60908890
Adygea_Republic__Russia,XXX,2020.09.13,30.00000000,31.29735565
Adygea_Republic__Russia,XXX,2020.09.12,30.00000000,31.08694458
Adygea_Republic__Russia,XXX,2020.09.11,30.00000000,30.96815681
Adygea_Republic__Russia,XXX,2020.09.10,30.00000000,30.82373238
Adygea_Republic__Russia,XXX,2020.09.09,30.00000000,31.79539490
Adygea_Republic__Russia,XXX,2020.09.08,30.00000000,31.75849915
Adygea_Republic__Russia,XXX,2020.09.07,30.00000000,31.47085953
Adygea_Republic__Russia,XXX,2020.09.06,30.00000000,29.65632248
Adygea_Republic__Russia,XXX,2020.09.05,30.00000000,29.47402954
Adygea_Republic__Russia,XXX,2020.09.04,30.00000000,29.26079750
Adygea_Republic__Russia,XXX,2020.09.03,29.00000000,28.17989540
Adygea_Republic__Russia,XXX,2020.09.02,29.00000000,28.07315445
Adygea_Republic__Russia,XXX,2020.09.01,28.00000000,28.11216354
Adygea_Republic__Russia,XXX,2020.08.31,27.00000000,28.57598114
Adygea_Republic__Russia,XXX,2020.08.30,27.00000000,28.12312126
Adygea_Republic__Russia,XXX,2020.08.29,27.00000000,27.99610329
Adygea_Republic__Russia,XXX,2020.08.28,27.00000000,27.98038864
Adygea_Republic__Russia,XXX,2020.08.27,27.00000000,27.35478401
Adygea_Republic__Russia,XXX,2020.08.26,27.00000000,27.75802612
Adygea_Republic__Russia,XXX,2020.08.25,27.00000000,28.06024551
Adygea_Republic__Russia,XXX,2020.08.24,26.00000000,26.31583405
Adygea_Republic__Russia,XXX,2020.08.23,26.00000000,25.91490173
Adygea_Republic__Russia,XXX,2020.08.22,26.00000000,26.03661728
Adygea_Republic__Russia,XXX,2020.08.21,25.00000000,26.25781059
Adygea_Republic__Russia,XXX,2020.08.20,25.00000000,25.21749878
Adygea_Republic__Russia,XXX,2020.08.19,25.00000000,25.46213150
Adygea_Republic__Russia,XXX,2020.08.18,25.00000000,25.62466431
Adygea_Republic__Russia,XXX,2020.08.17,24.00000000,24.39405823
Adygea_Republic__Russia,XXX,2020.08.16,24.00000000,24.55616760
Adygea_Republic__Russia,XXX,2020.08.15,24.00000000,24.36280823
Adygea_Republic__Russia,XXX,2020.08.14,23.00000000,23.04050827
Adygea_Republic__Russia,XXX,2020.08.13,23.00000000,23.61783028
Adygea_Republic__Russia,XXX,2020.08.12,23.00000000,23.32908630
Adygea_Republic__Russia,XXX,2020.08.11,22.00000000,22.46011353
Adygea_Republic__Russia,XXX,2020.08.10,22.00000000,22.31195831
Adygea_Republic__Russia,XXX,2020.08.09,22.00000000,22.73220444
Adygea_Republic__Russia,XXX,2020.08.08,21.00000000,22.48033524
Adygea_Republic__Russia,XXX,2020.08.07,21.00000000,22.10063171
Adygea_Republic__Russia,XXX,2020.08.06,21.00000000,22.07963943
Adygea_Republic__Russia,XXX,2020.08.05,21.00000000,22.84141922
Adygea_Republic__Russia,XXX,2020.08.04,21.00000000,22.13021851
Adygea_Republic__Russia,XXX,2020.08.03,21.00000000,21.69754219
Adygea_Republic__Russia,XXX,2020.08.02,21.00000000,21.68679237
Adygea_Republic__Russia,XXX,2020.08.01,21.00000000,21.17214394
Adygea_Republic__Russia,XXX,2020.07.31,20.00000000,21.10845947
