name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.10.12,4601.00000000,4578.13818359
Adygea_Republic__Russia,XXX,2020.10.11,4556.00000000,4534.90917969
Adygea_Republic__Russia,XXX,2020.10.10,4513.00000000,4542.44580078
Adygea_Republic__Russia,XXX,2020.10.09,4475.00000000,4518.19433594
Adygea_Republic__Russia,XXX,2020.10.08,4434.00000000,4418.37597656
Adygea_Republic__Russia,XXX,2020.10.07,4392.00000000,4392.51660156
Adygea_Republic__Russia,XXX,2020.10.06,4348.00000000,4377.80908203
Adygea_Republic__Russia,XXX,2020.10.05,4308.00000000,4282.86669922
Adygea_Republic__Russia,XXX,2020.10.04,4266.00000000,4288.91015625
Adygea_Republic__Russia,XXX,2020.10.03,4227.00000000,4211.84179688
Adygea_Republic__Russia,XXX,2020.10.02,4186.00000000,4210.44482422
Adygea_Republic__Russia,XXX,2020.10.01,4149.00000000,4164.14697266
Adygea_Republic__Russia,XXX,2020.09.30,4114.00000000,4138.52978516
Adygea_Republic__Russia,XXX,2020.09.29,4080.00000000,4124.04052734
Adygea_Republic__Russia,XXX,2020.09.28,4051.00000000,4068.76025391
Adygea_Republic__Russia,XXX,2020.09.27,4019.00000000,4106.43261719
Adygea_Republic__Russia,XXX,2020.09.26,3989.00000000,4012.94506836
Adygea_Republic__Russia,XXX,2020.09.25,3956.00000000,4035.55102539
Adygea_Republic__Russia,XXX,2020.09.24,3925.00000000,3938.80053711
Adygea_Republic__Russia,XXX,2020.09.23,3897.00000000,3922.02441406
Adygea_Republic__Russia,XXX,2020.09.22,3873.00000000,3904.26489258
Adygea_Republic__Russia,XXX,2020.09.21,3847.00000000,3863.30297852
Adygea_Republic__Russia,XXX,2020.09.20,3824.00000000,3805.70507812
Adygea_Republic__Russia,XXX,2020.09.19,3799.00000000,3825.05761719
Adygea_Republic__Russia,XXX,2020.09.18,3775.00000000,3797.26757812
Adygea_Republic__Russia,XXX,2020.09.17,3753.00000000,3800.15454102
Adygea_Republic__Russia,XXX,2020.09.16,3730.00000000,3727.00073242
Adygea_Republic__Russia,XXX,2020.09.15,3710.00000000,3745.44921875
Adygea_Republic__Russia,XXX,2020.09.14,3689.00000000,3763.23242188
Adygea_Republic__Russia,XXX,2020.09.13,3669.00000000,3683.36279297
Adygea_Republic__Russia,XXX,2020.09.12,3650.00000000,3734.44531250
Adygea_Republic__Russia,XXX,2020.09.11,3630.00000000,3635.14184570
Adygea_Republic__Russia,XXX,2020.09.10,3609.00000000,3619.13989258
Adygea_Republic__Russia,XXX,2020.09.09,3587.00000000,3647.94165039
Adygea_Republic__Russia,XXX,2020.09.08,3567.00000000,3594.74780273
Adygea_Republic__Russia,XXX,2020.09.07,3546.00000000,3595.89501953
Adygea_Republic__Russia,XXX,2020.09.06,3522.00000000,3569.72216797
Adygea_Republic__Russia,XXX,2020.09.05,3500.00000000,3536.96289062
Adygea_Republic__Russia,XXX,2020.09.04,3480.00000000,3560.94921875
Adygea_Republic__Russia,XXX,2020.09.03,3461.00000000,3533.65478516
Adygea_Republic__Russia,XXX,2020.09.02,3440.00000000,3505.57397461
Adygea_Republic__Russia,XXX,2020.09.01,3420.00000000,3479.09936523
Adygea_Republic__Russia,XXX,2020.08.31,3405.00000000,3457.97436523
Adygea_Republic__Russia,XXX,2020.08.30,3386.00000000,3397.58520508
Adygea_Republic__Russia,XXX,2020.08.29,3364.00000000,3381.71875000
Adygea_Republic__Russia,XXX,2020.08.28,3346.00000000,3358.14428711
Adygea_Republic__Russia,XXX,2020.08.27,3327.00000000,3364.85424805
Adygea_Republic__Russia,XXX,2020.08.26,3308.00000000,3346.35351562
Adygea_Republic__Russia,XXX,2020.08.25,3291.00000000,3323.29394531
Adygea_Republic__Russia,XXX,2020.08.24,3273.00000000,3301.85253906
Adygea_Republic__Russia,XXX,2020.08.23,3254.00000000,3271.53979492
Adygea_Republic__Russia,XXX,2020.08.22,3234.00000000,3263.77709961
Adygea_Republic__Russia,XXX,2020.08.21,3214.00000000,3238.97680664
Adygea_Republic__Russia,XXX,2020.08.20,3195.00000000,3275.62060547
Adygea_Republic__Russia,XXX,2020.08.19,3179.00000000,3190.58837891
Adygea_Republic__Russia,XXX,2020.08.18,3161.00000000,3185.42895508
Adygea_Republic__Russia,XXX,2020.08.17,3144.00000000,3173.01245117
Adygea_Republic__Russia,XXX,2020.08.16,3129.00000000,3153.18774414
Adygea_Republic__Russia,XXX,2020.08.15,3113.00000000,3175.47192383
Adygea_Republic__Russia,XXX,2020.08.14,3095.00000000,3122.94091797
Adygea_Republic__Russia,XXX,2020.08.13,3076.00000000,3106.38403320
Adygea_Republic__Russia,XXX,2020.08.12,3055.00000000,3123.32348633
Adygea_Republic__Russia,XXX,2020.08.11,3035.00000000,3069.25366211
Adygea_Republic__Russia,XXX,2020.08.10,3016.00000000,3033.44506836
Adygea_Republic__Russia,XXX,2020.08.09,2995.00000000,3041.62866211
Adygea_Republic__Russia,XXX,2020.08.08,2975.00000000,3025.17041016
Adygea_Republic__Russia,XXX,2020.08.07,2955.00000000,3008.82250977
Adygea_Republic__Russia,XXX,2020.08.06,2930.00000000,2990.82153320
Adygea_Republic__Russia,XXX,2020.08.05,2906.00000000,2937.16040039
Adygea_Republic__Russia,XXX,2020.08.04,2880.00000000,2865.59887695
Adygea_Republic__Russia,XXX,2020.08.03,2855.00000000,2830.00000000
Adygea_Republic__Russia,XXX,2020.08.02,2830.00000000,2816.35766602
Adygea_Republic__Russia,XXX,2020.08.01,2803.00000000,2813.48217773
Adygea_Republic__Russia,XXX,2020.07.31,2775.00000000,2801.94555664
Adygea_Republic__Russia,XXX,2020.07.30,2747.00000000,2794.31616211
Adygea_Republic__Russia,XXX,2020.07.29,2714.00000000,2694.92578125
Adygea_Republic__Russia,XXX,2020.07.28,2679.00000000,2679.57470703
Adygea_Republic__Russia,XXX,2020.07.27,2642.00000000,2648.65112305
Adygea_Republic__Russia,XXX,2020.07.26,2604.00000000,2609.53173828
Adygea_Republic__Russia,XXX,2020.07.25,2568.00000000,2599.79736328
Adygea_Republic__Russia,XXX,2020.07.24,2530.00000000,2546.32055664
Adygea_Republic__Russia,XXX,2020.07.23,2496.00000000,2496.69628906
Adygea_Republic__Russia,XXX,2020.07.22,2470.00000000,2494.47460938
Adygea_Republic__Russia,XXX,2020.07.21,2436.00000000,2462.03808594
Adygea_Republic__Russia,XXX,2020.07.20,2411.00000000,2451.74023438
Adygea_Republic__Russia,XXX,2020.07.19,2384.00000000,2401.53173828
Adygea_Republic__Russia,XXX,2020.07.18,2364.00000000,2417.50146484
Adygea_Republic__Russia,XXX,2020.07.17,2344.00000000,2340.87695312
Adygea_Republic__Russia,XXX,2020.07.16,2326.00000000,2325.29809570
Adygea_Republic__Russia,XXX,2020.07.15,2308.00000000,2326.52441406
Adygea_Republic__Russia,XXX,2020.07.14,2291.00000000,2343.21655273
Adygea_Republic__Russia,XXX,2020.07.13,2275.00000000,2287.34936523
Adygea_Republic__Russia,XXX,2020.07.12,2258.00000000,2272.16406250
Adygea_Republic__Russia,XXX,2020.07.11,2242.00000000,2276.70874023
Adygea_Republic__Russia,XXX,2020.07.10,2224.00000000,2250.72192383
Adygea_Republic__Russia,XXX,2020.07.09,2205.00000000,2220.46948242
Adygea_Republic__Russia,XXX,2020.07.08,2187.00000000,2201.67089844
Adygea_Republic__Russia,XXX,2020.07.07,2167.00000000,2198.11743164
Adygea_Republic__Russia,XXX,2020.07.06,2145.00000000,2157.50683594
Adygea_Republic__Russia,XXX,2020.07.05,2121.00000000,2154.29907227
Adygea_Republic__Russia,XXX,2020.07.04,2094.00000000,2092.33251953
Adygea_Republic__Russia,XXX,2020.07.03,2068.00000000,2070.73510742
Adygea_Republic__Russia,XXX,2020.07.02,2039.00000000,2037.92736816
Adygea_Republic__Russia,XXX,2020.07.01,1981.00000000,1953.17590332
Adygea_Republic__Russia,XXX,2020.06.30,1935.00000000,1926.52429199
Adygea_Republic__Russia,XXX,2020.06.29,1898.00000000,1883.08801270
Adygea_Republic__Russia,XXX,2020.06.28,1847.00000000,1840.24951172
Adygea_Republic__Russia,XXX,2020.06.27,1795.00000000,1801.59228516
Adygea_Republic__Russia,XXX,2020.06.26,1746.00000000,1769.68395996
