name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.10.06,4601.00000000,4664.39892578
Adygea_Republic__Russia,XXX,2020.10.05,4556.00000000,4578.15869141
Adygea_Republic__Russia,XXX,2020.10.04,4513.00000000,4580.01416016
Adygea_Republic__Russia,XXX,2020.10.03,4475.00000000,4596.63232422
Adygea_Republic__Russia,XXX,2020.10.02,4434.00000000,4427.36669922
Adygea_Republic__Russia,XXX,2020.10.01,4392.00000000,4434.46142578
Adygea_Republic__Russia,XXX,2020.09.30,4348.00000000,4402.35351562
Adygea_Republic__Russia,XXX,2020.09.29,4308.00000000,4396.49804688
Adygea_Republic__Russia,XXX,2020.09.28,4266.00000000,4325.75488281
Adygea_Republic__Russia,XXX,2020.09.27,4227.00000000,4322.53515625
Adygea_Republic__Russia,XXX,2020.09.26,4186.00000000,4288.60400391
Adygea_Republic__Russia,XXX,2020.09.25,4149.00000000,4241.96630859
Adygea_Republic__Russia,XXX,2020.09.24,4114.00000000,4083.56420898
Adygea_Republic__Russia,XXX,2020.09.23,4080.00000000,4175.76513672
Adygea_Republic__Russia,XXX,2020.09.22,4051.00000000,4067.01586914
Adygea_Republic__Russia,XXX,2020.09.21,4019.00000000,4087.77075195
Adygea_Republic__Russia,XXX,2020.09.20,3989.00000000,4060.63818359
Adygea_Republic__Russia,XXX,2020.09.19,3956.00000000,3946.43212891
Adygea_Republic__Russia,XXX,2020.09.18,3925.00000000,3975.61279297
Adygea_Republic__Russia,XXX,2020.09.17,3897.00000000,3910.77905273
Adygea_Republic__Russia,XXX,2020.09.16,3873.00000000,3920.01562500
Adygea_Republic__Russia,XXX,2020.09.15,3847.00000000,3848.05273438
Adygea_Republic__Russia,XXX,2020.09.14,3824.00000000,3820.72070312
Adygea_Republic__Russia,XXX,2020.09.13,3799.00000000,3842.50561523
Adygea_Republic__Russia,XXX,2020.09.12,3775.00000000,3850.30786133
Adygea_Republic__Russia,XXX,2020.09.11,3753.00000000,3794.46606445
Adygea_Republic__Russia,XXX,2020.09.10,3730.00000000,3779.78613281
Adygea_Republic__Russia,XXX,2020.09.09,3710.00000000,3732.12280273
Adygea_Republic__Russia,XXX,2020.09.08,3689.00000000,3761.26171875
Adygea_Republic__Russia,XXX,2020.09.07,3669.00000000,3699.29296875
Adygea_Republic__Russia,XXX,2020.09.06,3650.00000000,3661.19677734
Adygea_Republic__Russia,XXX,2020.09.05,3630.00000000,3729.87939453
Adygea_Republic__Russia,XXX,2020.09.04,3609.00000000,3781.61328125
Adygea_Republic__Russia,XXX,2020.09.03,3587.00000000,3725.91406250
Adygea_Republic__Russia,XXX,2020.09.02,3567.00000000,3605.25488281
Adygea_Republic__Russia,XXX,2020.09.01,3546.00000000,3715.50830078
Adygea_Republic__Russia,XXX,2020.08.31,3522.00000000,3637.38012695
Adygea_Republic__Russia,XXX,2020.08.30,3500.00000000,3545.12182617
Adygea_Republic__Russia,XXX,2020.08.29,3480.00000000,3539.13696289
Adygea_Republic__Russia,XXX,2020.08.28,3461.00000000,3516.59863281
Adygea_Republic__Russia,XXX,2020.08.27,3440.00000000,3557.62060547
Adygea_Republic__Russia,XXX,2020.08.26,3420.00000000,3505.21020508
