name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.10.09,38.00000000,36.85219193
Adygea_Republic__Russia,XXX,2020.10.08,38.00000000,36.96397781
Adygea_Republic__Russia,XXX,2020.10.07,38.00000000,38.37530136
Adygea_Republic__Russia,XXX,2020.10.06,38.00000000,37.06653976
Adygea_Republic__Russia,XXX,2020.10.05,36.00000000,36.84961319
Adygea_Republic__Russia,XXX,2020.10.04,36.00000000,38.26885605
Adygea_Republic__Russia,XXX,2020.10.03,36.00000000,38.87838745
Adygea_Republic__Russia,XXX,2020.10.02,35.00000000,34.57252502
Adygea_Republic__Russia,XXX,2020.10.01,35.00000000,34.61833954
Adygea_Republic__Russia,XXX,2020.09.30,35.00000000,35.79851913
Adygea_Republic__Russia,XXX,2020.09.29,35.00000000,36.95288849
Adygea_Republic__Russia,XXX,2020.09.28,33.00000000,32.23368073
Adygea_Republic__Russia,XXX,2020.09.27,33.00000000,32.68351746
Adygea_Republic__Russia,XXX,2020.09.26,33.00000000,31.93757248
Adygea_Republic__Russia,XXX,2020.09.25,33.00000000,31.72832870
Adygea_Republic__Russia,XXX,2020.09.24,31.00000000,32.43165588
Adygea_Republic__Russia,XXX,2020.09.23,31.00000000,32.57448196
Adygea_Republic__Russia,XXX,2020.09.22,31.00000000,32.56376648
Adygea_Republic__Russia,XXX,2020.09.21,31.00000000,32.59566498
Adygea_Republic__Russia,XXX,2020.09.20,31.00000000,32.40680695
Adygea_Republic__Russia,XXX,2020.09.19,31.00000000,32.33784485
Adygea_Republic__Russia,XXX,2020.09.18,31.00000000,32.67076111
Adygea_Republic__Russia,XXX,2020.09.17,31.00000000,31.31040573
Adygea_Republic__Russia,XXX,2020.09.16,31.00000000,31.57471848
Adygea_Republic__Russia,XXX,2020.09.15,31.00000000,31.88447571
Adygea_Republic__Russia,XXX,2020.09.14,31.00000000,31.84196854
Adygea_Republic__Russia,XXX,2020.09.13,30.00000000,31.58868790
Adygea_Republic__Russia,XXX,2020.09.12,30.00000000,31.22772217
Adygea_Republic__Russia,XXX,2020.09.11,30.00000000,31.23444748
Adygea_Republic__Russia,XXX,2020.09.10,30.00000000,31.08969879
Adygea_Republic__Russia,XXX,2020.09.09,30.00000000,31.86238480
Adygea_Republic__Russia,XXX,2020.09.08,30.00000000,31.87070084
Adygea_Republic__Russia,XXX,2020.09.07,30.00000000,31.84601593
Adygea_Republic__Russia,XXX,2020.09.06,30.00000000,29.76607132
Adygea_Republic__Russia,XXX,2020.09.05,30.00000000,30.04532242
Adygea_Republic__Russia,XXX,2020.09.04,30.00000000,29.18113899
Adygea_Republic__Russia,XXX,2020.09.03,30.00000000,28.42477608
Adygea_Republic__Russia,XXX,2020.09.02,29.00000000,28.10450172
Adygea_Republic__Russia,XXX,2020.09.01,29.00000000,28.25606155
Adygea_Republic__Russia,XXX,2020.08.31,28.00000000,28.78782082
Adygea_Republic__Russia,XXX,2020.08.30,27.00000000,28.49129868
Adygea_Republic__Russia,XXX,2020.08.29,27.00000000,28.70934868
Adygea_Republic__Russia,XXX,2020.08.28,27.00000000,28.80066872
Adygea_Republic__Russia,XXX,2020.08.27,27.00000000,27.31012154
Adygea_Republic__Russia,XXX,2020.08.26,27.00000000,28.18025589
Adygea_Republic__Russia,XXX,2020.08.25,27.00000000,28.04268646
Adygea_Republic__Russia,XXX,2020.08.24,27.00000000,26.63763618
Adygea_Republic__Russia,XXX,2020.08.23,26.00000000,26.72610474
Adygea_Republic__Russia,XXX,2020.08.22,26.00000000,26.64153671
Adygea_Republic__Russia,XXX,2020.08.21,26.00000000,26.88979340
Adygea_Republic__Russia,XXX,2020.08.20,25.00000000,25.31981468
Adygea_Republic__Russia,XXX,2020.08.19,25.00000000,25.67732811
Adygea_Republic__Russia,XXX,2020.08.18,25.00000000,25.46829224
Adygea_Republic__Russia,XXX,2020.08.17,25.00000000,24.39702034
Adygea_Republic__Russia,XXX,2020.08.16,24.00000000,24.56719017
Adygea_Republic__Russia,XXX,2020.08.15,24.00000000,24.02912903
Adygea_Republic__Russia,XXX,2020.08.14,24.00000000,23.63412094
Adygea_Republic__Russia,XXX,2020.08.13,23.00000000,23.48894882
Adygea_Republic__Russia,XXX,2020.08.12,23.00000000,23.22090340
Adygea_Republic__Russia,XXX,2020.08.11,23.00000000,22.53050613
Adygea_Republic__Russia,XXX,2020.08.10,22.00000000,22.57134819
Adygea_Republic__Russia,XXX,2020.08.09,22.00000000,22.82362556
Adygea_Republic__Russia,XXX,2020.08.08,22.00000000,22.72686386
Adygea_Republic__Russia,XXX,2020.08.07,21.00000000,22.50724602
Adygea_Republic__Russia,XXX,2020.08.06,21.00000000,22.72532654
Adygea_Republic__Russia,XXX,2020.08.05,21.00000000,22.78536797
Adygea_Republic__Russia,XXX,2020.08.04,21.00000000,22.39878464
Adygea_Republic__Russia,XXX,2020.08.03,21.00000000,21.92485046
Adygea_Republic__Russia,XXX,2020.08.02,21.00000000,21.93609047
Adygea_Republic__Russia,XXX,2020.08.01,21.00000000,21.95392799
Adygea_Republic__Russia,XXX,2020.07.31,21.00000000,21.13439941
Adygea_Republic__Russia,XXX,2020.07.30,20.00000000,21.43473434
Adygea_Republic__Russia,XXX,2020.07.29,20.00000000,21.63286018
Adygea_Republic__Russia,XXX,2020.07.28,20.00000000,21.73653984
Adygea_Republic__Russia,XXX,2020.07.27,20.00000000,22.52434540
Adygea_Republic__Russia,XXX,2020.07.26,20.00000000,22.23203278
Adygea_Republic__Russia,XXX,2020.07.25,20.00000000,18.75092888
Adygea_Republic__Russia,XXX,2020.07.24,20.00000000,18.76435280
Adygea_Republic__Russia,XXX,2020.07.23,20.00000000,18.94501495
Adygea_Republic__Russia,XXX,2020.07.22,20.00000000,18.51990700
Adygea_Republic__Russia,XXX,2020.07.21,18.00000000,17.32626343
Adygea_Republic__Russia,XXX,2020.07.20,18.00000000,17.69688034
Adygea_Republic__Russia,XXX,2020.07.19,18.00000000,17.24384499
Adygea_Republic__Russia,XXX,2020.07.18,17.00000000,16.76485443
Adygea_Republic__Russia,XXX,2020.07.17,16.00000000,16.81600189
Adygea_Republic__Russia,XXX,2020.07.16,16.00000000,17.14932060
Adygea_Republic__Russia,XXX,2020.07.15,16.00000000,14.86724663
Adygea_Republic__Russia,XXX,2020.07.14,16.00000000,14.99172592
Adygea_Republic__Russia,XXX,2020.07.13,16.00000000,14.84762859
Adygea_Republic__Russia,XXX,2020.07.12,16.00000000,14.87385082
